meta_idx,date_accessed,Error,parent_doi,URL,citation,meta_cols,removed_cols
1498,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868199,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1499,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868200,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1500,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868201,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1501,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868202,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1502,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868203,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1503,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868204,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1504,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868205,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1505,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868206,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1506,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868207,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1507,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868208,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1508,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868209,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1509,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868210,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1510,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868211,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1511,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868212,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1512,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868213,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1513,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868214,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1514,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868215,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1515,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868216,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1516,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868217,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1517,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868218,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1518,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868219,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1519,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868220,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1520,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868221,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1521,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868222,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1522,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868223,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1523,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868224,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1524,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868225,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1525,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868226,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1526,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868227,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1527,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868228,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1528,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868229,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1529,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868230,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1530,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868231,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1531,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868232,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1532,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868233,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1533,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868234,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1534,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868235,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1535,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868236,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1536,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868237,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1537,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868238,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1538,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868239,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1539,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868240,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1540,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868241,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1541,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868242,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1542,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868243,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1543,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868244,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1544,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868245,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1545,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868246,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1546,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868247,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1547,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868248,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1548,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868249,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1549,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868250,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1550,2024-02-07,No columns with data,10.1594/PANGAEA.868252,https://doi.org/10.1594/PANGAEA.868251,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS100 (ARK-XXX/2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.868252",NA,NA
1551,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863765,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1552,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863766,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1553,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863767,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1554,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863768,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1555,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863769,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1556,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863770,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1557,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863771,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1558,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863772,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1559,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863773,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1560,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863774,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1561,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863775,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1562,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863776,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1563,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863777,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1564,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863778,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1565,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863779,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1566,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863780,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1567,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863781,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1568,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863782,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1569,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863783,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1570,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863784,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1571,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863785,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1572,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863786,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1573,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863787,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1574,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863788,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
1575,2024-02-07,No columns with data,10.1594/PANGAEA.863806,https://doi.org/10.1594/PANGAEA.863789,"König-Langlo, Gert (2016): Upper air soundings during POLARSTERN cruise PS99.2 (ARK-XXX/1.2). Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.863806",NA,NA
